DatabaseName,SchemaName,TableName,IndexName,IndexType,IsUnique,IsPrimaryKey,IsUniqueConstraint,ColumnName,KeyOrdinal,IsIncludedColumn
fsp-165587,dbo,LessonTasks,IDX_LessonTasks_HeadingId_CourseId_OperatorId_LessonId_CourseTaskId,NONCLUSTERED,false,false,false,LessonId,4,false
fsp-165587,dbo,LessonTasks,IDX_LessonTasks_HeadingId_CourseId_OperatorId_LessonId_CourseTaskId,NONCLUSTERED,false,false,false,CourseTaskId,5,false
fsp-165587,dbo,LessonTasks,IDX_LessonTasks_LessonId,NONCLUSTERED,false,false,false,LessonId,1,false
fsp-165587,dbo,LessonTasks,Idx_LessonTasks_OperatorIdCourseIdLessonId,NONCLUSTERED,false,false,false,OperatorId,1,false
fsp-165587,dbo,LessonTasks,Idx_LessonTasks_OperatorIdCourseIdLessonId,NONCLUSTERED,false,false,false,CourseId,2,false
fsp-165587,dbo,LessonTasks,Idx_LessonTasks_OperatorIdCourseIdLessonId,NONCLUSTERED,false,false,false,LessonId,3,false
fsp-165587,dbo,LessonTasks,nci_wi_LessonTasks_C6CDCE128D520B5F5AA9490133CE2923,NONCLUSTERED,false,false,false,CompletionStandard,0,true
fsp-165587,dbo,LessonTasks,nci_wi_LessonTasks_C6CDCE128D520B5F5AA9490133CE2923,NONCLUSTERED,false,false,false,CourseTaskId,0,true
fsp-165587,dbo,LessonTasks,nci_wi_LessonTasks_C6CDCE128D520B5F5AA9490133CE2923,NONCLUSTERED,false,false,false,DisplayLowestPassingGrade,0,true
fsp-165587,dbo,LessonTasks,nci_wi_LessonTasks_C6CDCE128D520B5F5AA9490133CE2923,NONCLUSTERED,false,false,false,Importance,0,true
fsp-165587,dbo,LessonTasks,nci_wi_LessonTasks_C6CDCE128D520B5F5AA9490133CE2923,NONCLUSTERED,false,false,false,IsLocked,0,true
fsp-165587,dbo,LessonTasks,nci_wi_LessonTasks_C6CDCE128D520B5F5AA9490133CE2923,NONCLUSTERED,false,false,false,LessonId,0,true
fsp-165587,dbo,LessonTasks,nci_wi_LessonTasks_C6CDCE128D520B5F5AA9490133CE2923,NONCLUSTERED,false,false,false,LessonTaskId,0,true
fsp-165587,dbo,LessonTasks,nci_wi_LessonTasks_C6CDCE128D520B5F5AA9490133CE2923,NONCLUSTERED,false,false,false,LowestPassingGradeId,0,true
fsp-165587,dbo,LessonTasks,nci_wi_LessonTasks_C6CDCE128D520B5F5AA9490133CE2923,NONCLUSTERED,false,false,false,Order,0,true
fsp-165587,dbo,LessonTasks,nci_wi_LessonTasks_C6CDCE128D520B5F5AA9490133CE2923,NONCLUSTERED,false,false,false,TaskGradeScaleId,0,true
fsp-165587,dbo,LessonTasks,nci_wi_LessonTasks_C6CDCE128D520B5F5AA9490133CE2923,NONCLUSTERED,false,false,false,OperatorId,1,false
fsp-165587,dbo,LessonTasks,nci_wi_LessonTasks_C6CDCE128D520B5F5AA9490133CE2923,NONCLUSTERED,false,false,false,CourseId,2,false
fsp-165587,dbo,LessonTasks,nci_wi_LessonTasks_C6CDCE128D520B5F5AA9490133CE2923,NONCLUSTERED,false,false,false,HeadingId,3,false
fsp-165587,dbo,LessonTasks,PK_LessonTasks,CLUSTERED,true,true,false,_RowId,1,false
fsp-165587,dbo,LessonTasks,UK_LessonTasks_LessonTaskId,NONCLUSTERED,true,false,true,LessonTaskId,1,false
fsp-165587,dbo,LessonTrackedTimeFields,ix_LessonTrackedTimeFields_LessonId_OperatorId_FieldId,NONCLUSTERED,false,false,false,LessonId,1,false
fsp-165587,dbo,LessonTrackedTimeFields,ix_LessonTrackedTimeFields_LessonId_OperatorId_FieldId,NONCLUSTERED,false,false,false,OperatorId,2,false
fsp-165587,dbo,LessonTrackedTimeFields,ix_LessonTrackedTimeFields_LessonId_OperatorId_FieldId,NONCLUSTERED,false,false,false,FieldId,3,false
fsp-165587,dbo,LessonTrackedTimeFields,nci_wi_LessonTrackedTimeFields_79B1BEEF11F63E3A2E5CA4F374AF21D4,NONCLUSTERED,false,false,false,IsLocked,0,true
fsp-165587,dbo,LessonTrackedTimeFields,nci_wi_LessonTrackedTimeFields_79B1BEEF11F63E3A2E5CA4F374AF21D4,NONCLUSTERED,false,false,false,Minimum,0,true
fsp-165587,dbo,LessonTrackedTimeFields,nci_wi_LessonTrackedTimeFields_79B1BEEF11F63E3A2E5CA4F374AF21D4,NONCLUSTERED,false,false,false,LessonId,1,false
fsp-165587,dbo,LessonTrackedTimeFields,nci_wi_LessonTrackedTimeFields_79B1BEEF11F63E3A2E5CA4F374AF21D4,NONCLUSTERED,false,false,false,OperatorId,2,false
fsp-165587,dbo,LessonTrackedTimeFields,nci_wi_LessonTrackedTimeFields_79B1BEEF11F63E3A2E5CA4F374AF21D4,NONCLUSTERED,false,false,false,FieldId,3,false
fsp-165587,dbo,LessonTrackedTimeFields,nci_wi_LessonTrackedTimeFields_8CDAAADE5013E8E9AEDEDB7323AB1AB9,NONCLUSTERED,false,false,false,FieldId,0,true
fsp-165587,dbo,LessonTrackedTimeFields,nci_wi_LessonTrackedTimeFields_8CDAAADE5013E8E9AEDEDB7323AB1AB9,NONCLUSTERED,false,false,false,LessonId,0,true
fsp-165587,dbo,LessonTrackedTimeFields,nci_wi_LessonTrackedTimeFields_8CDAAADE5013E8E9AEDEDB7323AB1AB9,NONCLUSTERED,false,false,false,Minimum,0,true
fsp-165587,dbo,LessonTrackedTimeFields,nci_wi_LessonTrackedTimeFields_8CDAAADE5013E8E9AEDEDB7323AB1AB9,NONCLUSTERED,false,false,false,CourseId,1,false
fsp-165587,dbo,LessonTrackedTimeFields,nci_wi_LessonTrackedTimeFields_8CDAAADE5013E8E9AEDEDB7323AB1AB9,NONCLUSTERED,false,false,false,OperatorId,2,false
fsp-165587,dbo,LessonTrackedTimeFields,PK_LessonTrackedTimeFields,CLUSTERED,true,true,false,_RowId,1,false
fsp-165587,dbo,MaintenanceReminderResolutions,PK_MaintenanceReminderResolutions,CLUSTERED,true,true,false,_RowId,1,false
fsp-165587,dbo,MaintenanceReminderResolutions,UK_MaintenanceReminderResolutions_ResolutionId,NONCLUSTERED,true,false,true,ResolutionId,1,false
fsp-165587,dbo,MaintenanceReminders,ix_OperatorId_Active_ReminderStatus_Includes,NONCLUSTERED,false,false,false,AircraftId,0,true
fsp-165587,dbo,MaintenanceReminders,ix_OperatorId_Active_ReminderStatus_Includes,NONCLUSTERED,false,false,false,OperatorId,1,false
fsp-165587,dbo,MaintenanceReminders,ix_OperatorId_Active_ReminderStatus_Includes,NONCLUSTERED,false,false,false,Active,2,false
fsp-165587,dbo,MaintenanceReminders,ix_OperatorId_Active_ReminderStatus_Includes,NONCLUSTERED,false,false,false,ReminderStatus,3,false
fsp-165587,dbo,MaintenanceReminders,ix_OperatorId_Active_ReminderStatus_Includes_TemplateID_AircraftID,NONCLUSTERED,false,false,false,AircraftId,0,true
fsp-165587,dbo,MaintenanceReminders,ix_OperatorId_Active_ReminderStatus_Includes_TemplateID_AircraftID,NONCLUSTERED,false,false,false,TemplateId,0,true
fsp-165587,dbo,MaintenanceReminders,ix_OperatorId_Active_ReminderStatus_Includes_TemplateID_AircraftID,NONCLUSTERED,false,false,false,OperatorId,1,false
fsp-165587,dbo,MaintenanceReminders,ix_OperatorId_Active_ReminderStatus_Includes_TemplateID_AircraftID,NONCLUSTERED,false,false,false,Active,2,false
fsp-165587,dbo,MaintenanceReminders,ix_OperatorId_Active_ReminderStatus_Includes_TemplateID_AircraftID,NONCLUSTERED,false,false,false,ReminderStatus,3,false
fsp-165587,dbo,MaintenanceReminders,ix_OperatorId_AircraftId_Active_Includes,NONCLUSTERED,false,false,false,ReminderStatus,0,true
fsp-165587,dbo,MaintenanceReminders,ix_OperatorId_AircraftId_Active_Includes,NONCLUSTERED,false,false,false,TemplateId,0,true
fsp-165587,dbo,MaintenanceReminders,ix_OperatorId_AircraftId_Active_Includes,NONCLUSTERED,false,false,false,OperatorId,1,false
fsp-165587,dbo,MaintenanceReminders,ix_OperatorId_AircraftId_Active_Includes,NONCLUSTERED,false,false,false,AircraftId,2,false
fsp-165587,dbo,MaintenanceReminders,ix_OperatorId_AircraftId_Active_Includes,NONCLUSTERED,false,false,false,Active,3,false
fsp-165587,dbo,MaintenanceReminders,ix_OperatorId_TemplateId_Active_Misconfigured,NONCLUSTERED,false,false,false,OperatorId,1,false
fsp-165587,dbo,MaintenanceReminders,ix_OperatorId_TemplateId_Active_Misconfigured,NONCLUSTERED,false,false,false,TemplateId,2,false
fsp-165587,dbo,MaintenanceReminders,ix_OperatorId_TemplateId_Active_Misconfigured,NONCLUSTERED,false,false,false,Active,3,false
fsp-165587,dbo,MaintenanceReminders,ix_OperatorId_TemplateId_Active_Misconfigured,NONCLUSTERED,false,false,false,Misconfigured,4,false
fsp-165587,dbo,MaintenanceReminders,PK_MaintenanceReminders,CLUSTERED,true,true,false,_RowId,1,false
fsp-165587,dbo,MaintenanceReminders,UK_MaintenanceReminders,NONCLUSTERED,true,false,true,OperatorId,1,false
fsp-165587,dbo,MaintenanceReminders,UK_MaintenanceReminders,NONCLUSTERED,true,false,true,ReminderId,2,false
fsp-165587,dbo,MaintenanceReminderTemplates,PK_MaintenanceReminderTemplates,CLUSTERED,true,true,false,_RowId,1,false
fsp-165587,dbo,MaintenanceReminderTemplates,UK_MaintenanceReminderTemplates,NONCLUSTERED,true,false,true,TemplateId,1,false
fsp-165587,dbo,MaintenanceReminderTemplates,UK_MaintenanceReminderTemplates,NONCLUSTERED,true,false,true,OperatorId,2,false
fsp-165587,dbo,MassEmailAttachments,PK_MassEmailAttachments,CLUSTERED,true,true,false,_rowId,1,false
fsp-165587,dbo,MassEmailPeopleGroupIds,PK_MassEmailPeopleGroupIds,CLUSTERED,true,true,false,_RowId,1,false
fsp-165587,dbo,MassEmailRoleIds,PK_MassEmailRoleIds,CLUSTERED,true,true,false,_RowId,1,false
fsp-165587,dbo,MassEmailRoleIds,UK_MassEmailRoleIds_MassEmailId_RoleId,NONCLUSTERED,true,false,true,MassEmailId,1,false
fsp-165587,dbo,MassEmailRoleIds,UK_MassEmailRoleIds_MassEmailId_RoleId,NONCLUSTERED,true,false,true,RoleId,2,false
fsp-165587,dbo,MassEmails,PK_MassEmails,CLUSTERED,true,true,false,_rowId,1,false
fsp-165587,dbo,MassEmails,UK_MassEmails_MassEmailId,NONCLUSTERED,true,false,true,MassEmailId,1,false
fsp-165587,dbo,MassEmailUserIds,PK_MassEmailUserIds,CLUSTERED,true,true,false,_RowId,1,false
fsp-165587,dbo,MassEmailUserIds,UK_MassEmailUserIds_MassEmailId_UserId,NONCLUSTERED,true,false,true,MassEmailId,1,false
fsp-165587,dbo,MassEmailUserIds,UK_MassEmailUserIds_MassEmailId_UserId,NONCLUSTERED,true,false,true,UserId,2,false
fsp-165587,dbo,MeetingRooms,PK_MeetingRooms,CLUSTERED,true,true,false,_RowNumber,1,false
fsp-165587,dbo,MembershipSettings,PK_MembershipSettings,CLUSTERED,true,true,false,_RowNumber,1,false
fsp-165587,dbo,MembershipSubscriptions,PK_MembershipSubscriptions,CLUSTERED,true,true,false,_RowNumber,1,false
fsp-165587,dbo,MembershipSubscriptionsHistory,PK_MembershipSubscriptionsHistory,CLUSTERED,true,true,false,_RowNumber,1,false
fsp-165587,dbo,MeterRecordSegments,PK__MeterRec__94D7B0A4B23CE40E,CLUSTERED,true,true,false,_RowId,1,false
fsp-165587,dbo,MSchange_tracking_history,IX_MSchange_tracking_history_start_time,NONCLUSTERED,false,false,false,start_time,1,false
fsp-165587,dbo,OperatorAirportIdentifiers,PK_OperatorAirportIdentifiers,CLUSTERED,true,true,false,_RowId,1,false
fsp-165587,dbo,OperatorAirportIdentifiers,UK_OperatorAirportIdentifiers_OperatorIdAirportId,NONCLUSTERED,true,false,true,OperatorId,1,false
fsp-165587,dbo,OperatorAirportIdentifiers,UK_OperatorAirportIdentifiers_OperatorIdAirportId,NONCLUSTERED,true,false,true,AirportId,2,false
fsp-165587,dbo,OperatorSettings,ix_OperatorId_Includes,NONCLUSTERED,false,false,false,LastCompanyContactUpdate,0,true
fsp-165587,dbo,OperatorSettings,ix_OperatorId_Includes,NONCLUSTERED,false,false,false,OperatorId,1,false
fsp-165587,dbo,OperatorSettings,PK_CompanySettings,CLUSTERED,true,true,false,_RowNumber,1,false
fsp-165587,dbo,Parts,nci_wi_Parts_191F447189545FC75A4BA46CBF69623A,NONCLUSTERED,false,false,false,LessonId,1,false
fsp-165587,dbo,Parts,nci_wi_Parts_191F447189545FC75A4BA46CBF69623A,NONCLUSTERED,false,false,false,OperatorId,2,false
fsp-165587,dbo,Parts,nci_wi_Parts_191F447189545FC75A4BA46CBF69623A,NONCLUSTERED,false,false,false,CourseId,3,false
fsp-165587,dbo,Parts,PK_Parts,CLUSTERED,true,true,false,_RowId,1,false
fsp-165587,dbo,Parts,UK_Parts_PartId,NONCLUSTERED,true,false,true,PartId,1,false
fsp-165587,dbo,PeopleGroupActivityTypes,PK_PeopleGroupActivityTypes,CLUSTERED,true,true,false,_RowNumber,1,false
fsp-165587,dbo,PeopleGroups,PK_PeopleGroups,CLUSTERED,true,true,false,_RowNumber,1,false
fsp-165587,dbo,PersonNotes,PK_PersonNotes,CLUSTERED,true,true,false,PersonNoteId,1,false
fsp-165587,dbo,Phases,nci_wi_Phases_63B661663F46C4D0137F4C76C60099B6,NONCLUSTERED,false,false,false,Name,0,true
fsp-165587,dbo,Phases,nci_wi_Phases_63B661663F46C4D0137F4C76C60099B6,NONCLUSTERED,false,false,false,Objectives,0,true
fsp-165587,dbo,Phases,nci_wi_Phases_63B661663F46C4D0137F4C76C60099B6,NONCLUSTERED,false,false,false,Order,0,true
fsp-165587,dbo,Phases,nci_wi_Phases_63B661663F46C4D0137F4C76C60099B6,NONCLUSTERED,false,false,false,PhaseId,0,true
fsp-165587,dbo,Phases,nci_wi_Phases_63B661663F46C4D0137F4C76C60099B6,NONCLUSTERED,false,false,false,CourseId,1,false
fsp-165587,dbo,Phases,nci_wi_Phases_63B661663F46C4D0137F4C76C60099B6,NONCLUSTERED,false,false,false,OperatorId,2,false
fsp-165587,dbo,Phases,nci_wi_Phases_63B661663F46C4D0137F4C76C60099B6,NONCLUSTERED,false,false,false,StageId,3,false
fsp-165587,dbo,Phases,PK_Phases,CLUSTERED,true,true,false,_RowId,1,false
fsp-165587,dbo,Phases,UK_Phases_PhaseId,NONCLUSTERED,true,false,true,PhaseId,1,false
fsp-165587,dbo,PhaseTrackedTimeFields,nci_wi_PhaseTrackedTimeFields_8D499FE92D0DD8A350AE4B1C9C5264F9,NONCLUSTERED,false,false,false,IsLocked,0,true
fsp-165587,dbo,PhaseTrackedTimeFields,nci_wi_PhaseTrackedTimeFields_8D499FE92D0DD8A350AE4B1C9C5264F9,NONCLUSTERED,false,false,false,Minimum,0,true
fsp-165587,dbo,PhaseTrackedTimeFields,nci_wi_PhaseTrackedTimeFields_8D499FE92D0DD8A350AE4B1C9C5264F9,NONCLUSTERED,false,false,false,CourseId,1,false
fsp-165587,dbo,PhaseTrackedTimeFields,nci_wi_PhaseTrackedTimeFields_8D499FE92D0DD8A350AE4B1C9C5264F9,NONCLUSTERED,false,false,false,OperatorId,2,false
fsp-165587,dbo,PhaseTrackedTimeFields,nci_wi_PhaseTrackedTimeFields_8D499FE92D0DD8A350AE4B1C9C5264F9,NONCLUSTERED,false,false,false,FieldId,3,false
fsp-165587,dbo,PhaseTrackedTimeFields,nci_wi_PhaseTrackedTimeFields_8D499FE92D0DD8A350AE4B1C9C5264F9,NONCLUSTERED,false,false,false,PhaseId,4,false
fsp-165587,dbo,PhaseTrackedTimeFields,PK_PhaseTrackedTimeFields,CLUSTERED,true,true,false,_RowId,1,false
fsp-165587,dbo,PhotoIds,PK_PhotoIds,CLUSTERED,true,true,false,_RowId,1,false
fsp-165587,dbo,PilotMedicalCertificate,PK_PilotMedicalCertificate,CLUSTERED,true,true,false,PilotId,1,false
fsp-165587,dbo,ProfileDocumentation,PK_ProfileDocumentation,CLUSTERED,true,true,false,_RowId,1,false
fsp-165587,dbo,ProfileDocumentation,UK_ProfileDocumentation_CompanyIdProfileDocumentationTypeId,NONCLUSTERED,true,false,true,CompanyId,1,false
fsp-165587,dbo,ProfileDocumentation,UK_ProfileDocumentation_CompanyIdProfileDocumentationTypeId,NONCLUSTERED,true,false,true,DocumentationTypeId,2,false
fsp-165587,dbo,ProfileDocumentation,UK_ProfileDocumentation_ProfileDocumentationId,NONCLUSTERED,true,false,true,_RowId,1,false
fsp-165587,dbo,ProfileDocumentationExpiration,IDX_ProfileDocumentationExpiration_OperatorIdUserId,NONCLUSTERED,false,false,false,OperatorId,1,false
fsp-165587,dbo,ProfileDocumentationExpiration,IDX_ProfileDocumentationExpiration_OperatorIdUserId,NONCLUSTERED,false,false,false,UserId,2,false
fsp-165587,dbo,ProfileDocumentationExpiration,IDX_ProfileDocumentationExpiration_ProfileDocumentationExpirationId,NONCLUSTERED,false,false,false,ProfileDocumentationExpirationId,1,false
fsp-165587,dbo,ProfileDocumentationExpiration,PK_ProfileDocumentationExpiration,CLUSTERED,true,true,false,_RowId,1,false
fsp-165587,dbo,QBDAccounts,PK_QBDAccounts,CLUSTERED,true,true,false,_RowNumber,1,false
fsp-165587,dbo,QBDCustomers,PK_QBDCustomers,CLUSTERED,true,true,false,_RowNumber,1,false
fsp-165587,dbo,QBDPaymentMethods,PK_QBDPaymentMethods,CLUSTERED,true,true,false,_RowNumber,1,false
fsp-165587,dbo,QBDProducts,PK_QBDProducts,CLUSTERED,true,true,false,_RowNumber,1,false
fsp-165587,dbo,QBDSalesTaxes,PK_QBDSalesTaxes,CLUSTERED,true,true,false,_RowNumber,1,false
fsp-165587,dbo,QBDTaxReferences,PK_QBDTaxReferences,CLUSTERED,true,true,false,_RowNumber,1,false
fsp-165587,dbo,QuickFilters,PK_QuickFilters,CLUSTERED,true,true,false,RowId,1,false
fsp-165587,dbo,QuickFilters,UK_QuickFilters_CompanyId_UserId,NONCLUSTERED,true,false,true,CompanyId,1,false
fsp-165587,dbo,QuickFilters,UK_QuickFilters_CompanyId_UserId,NONCLUSTERED,true,false,true,UserId,2,false
fsp-165587,dbo,RemovedReservationTrainingSessions,PK_RemovedReservationTrainingSessions,CLUSTERED,true,true,false,_RowNumber,1,false
fsp-165587,dbo,ReservationInvoices,dbo.IDX_ReservationInvoices_ReservationId,NONCLUSTERED,false,false,false,_RowNumber,0,true
fsp-165587,dbo,ReservationInvoices,dbo.IDX_ReservationInvoices_ReservationId,NONCLUSTERED,false,false,false,InvoiceId,0,true
fsp-165587,dbo,ReservationInvoices,dbo.IDX_ReservationInvoices_ReservationId,NONCLUSTERED,false,false,false,OperatorId,0,true
fsp-165587,dbo,ReservationInvoices,dbo.IDX_ReservationInvoices_ReservationId,NONCLUSTERED,false,false,false,ReservationId,1,false
fsp-165587,dbo,ReservationInvoices,PK_ReservationInvoices,CLUSTERED,true,true,false,_RowNumber,1,false
fsp-165587,dbo,ReservationTrainingSessions,dbo.IDX_ReservationTrainingSessions_ReservationIdOperatorId,NONCLUSTERED,false,false,false,ReservationId,1,false
fsp-165587,dbo,ReservationTrainingSessions,dbo.IDX_ReservationTrainingSessions_ReservationIdOperatorId,NONCLUSTERED,false,false,false,OperatorId,2,false
fsp-165587,dbo,ReservationTrainingSessions,PK_ReservationTrainingSessions,CLUSTERED,true,true,false,_RowNumber,1,false
fsp-165587,dbo,ReservationTypeCustomProfileDocumentationChecks,PK_ReservationTypeCustomProfileDocumentationChecks,CLUSTERED,true,true,false,_RowId,1,false
fsp-165587,dbo,ReservationTypeCustomProfileDocumentationChecks,UK_ReservationTypeCustomProfileDocumentationChecks_ReservationTypeIdCompanyIdActivityRoleCustomProfileDocumentation,NONCLUSTERED,true,false,true,ReservationTypeId,1,false
fsp-165587,dbo,ReservationTypeCustomProfileDocumentationChecks,UK_ReservationTypeCustomProfileDocumentationChecks_ReservationTypeIdCompanyIdActivityRoleCustomProfileDocumentation,NONCLUSTERED,true,false,true,CompanyId,2,false
fsp-165587,dbo,ReservationTypeCustomProfileDocumentationChecks,UK_ReservationTypeCustomProfileDocumentationChecks_ReservationTypeIdCompanyIdActivityRoleCustomProfileDocumentation,NONCLUSTERED,true,false,true,ActivityRole,3,false
fsp-165587,dbo,ReservationTypeCustomProfileDocumentationChecks,UK_ReservationTypeCustomProfileDocumentationChecks_ReservationTypeIdCompanyIdActivityRoleCustomProfileDocumentation,NONCLUSTERED,true,false,true,CustomProfileDocumentationId,4,false
fsp-165587,dbo,ReservationTypeInstructionTypes,ix_OperatorId,NONCLUSTERED,false,false,false,OperatorId,1,false
fsp-165587,dbo,ReservationTypeInstructionTypes,PK_ReservationTypeInstructionTypes,CLUSTERED,true,true,false,_RowNumber,1,false
fsp-165587,dbo,ReservationTypePilotCurrencyReminderChecks,PK_ReservationTypePilotCurrencyReminderChecks,CLUSTERED,true,true,false,_RowId,1,false
fsp-165587,dbo,ReservationTypePilotCurrencyReminderChecks,UK_ReservationTypePilotCurrencyReminderChecks_ReservationTypeIdCompanyIdActivityRolePilotCurrencyId,NONCLUSTERED,true,false,true,ReservationTypeId,1,false
fsp-165587,dbo,ReservationTypePilotCurrencyReminderChecks,UK_ReservationTypePilotCurrencyReminderChecks_ReservationTypeIdCompanyIdActivityRolePilotCurrencyId,NONCLUSTERED,true,false,true,CompanyId,2,false
fsp-165587,dbo,ReservationTypePilotCurrencyReminderChecks,UK_ReservationTypePilotCurrencyReminderChecks_ReservationTypeIdCompanyIdActivityRolePilotCurrencyId,NONCLUSTERED,true,false,true,ActivityRole,3,false
fsp-165587,dbo,ReservationTypePilotCurrencyReminderChecks,UK_ReservationTypePilotCurrencyReminderChecks_ReservationTypeIdCompanyIdActivityRolePilotCurrencyId,NONCLUSTERED,true,false,true,PilotCurrencyId,4,false
fsp-165587,dbo,ReservationTypeProfileDocumentationChecks,PK_ReservationTypeProfileDocumentationChecks,CLUSTERED,true,true,false,_RowId,1,false
fsp-165587,dbo,ReservationTypeProfileDocumentationChecks,UK_ReservationTypeProfileDocumentationChecks_ReservationTypeIdCompanyIdActivityRoleDocumentationTypeId,NONCLUSTERED,true,false,true,ReservationTypeId,1,false
fsp-165587,dbo,ReservationTypeProfileDocumentationChecks,UK_ReservationTypeProfileDocumentationChecks_ReservationTypeIdCompanyIdActivityRoleDocumentationTypeId,NONCLUSTERED,true,false,true,CompanyId,2,false
fsp-165587,dbo,ReservationTypeProfileDocumentationChecks,UK_ReservationTypeProfileDocumentationChecks_ReservationTypeIdCompanyIdActivityRoleDocumentationTypeId,NONCLUSTERED,true,false,true,ActivityRole,3,false
fsp-165587,dbo,ReservationTypeProfileDocumentationChecks,UK_ReservationTypeProfileDocumentationChecks_ReservationTypeIdCompanyIdActivityRoleDocumentationTypeId,NONCLUSTERED,true,false,true,DocumentationTypeId,4,false
fsp-165587,dbo,ReservationTypeRoleJoiner,PK_ReservationTypeRoleJoiner,CLUSTERED,true,true,false,_RowId,1,false
fsp-165587,dbo,ReservationTypeRoleJoiner,UK_ReservationTypeRoleJoiner_ReservationTypeIdRoleId,NONCLUSTERED,true,false,true,ReservationTypeId,1,false
fsp-165587,dbo,ReservationTypeRoleJoiner,UK_ReservationTypeRoleJoiner_ReservationTypeIdRoleId,NONCLUSTERED,true,false,true,RoleId,2,false
fsp-165587,dbo,SalesTransactionLineItems,IDX_SalesTransactionLineItems_SalesTransactionIdServiceTypeId_Quantity_ResourceId,NONCLUSTERED,false,false,false,Quantity,0,true
fsp-165587,dbo,SalesTransactionLineItems,IDX_SalesTransactionLineItems_SalesTransactionIdServiceTypeId_Quantity_ResourceId,NONCLUSTERED,false,false,false,ResourceId,0,true
fsp-165587,dbo,SalesTransactionLineItems,IDX_SalesTransactionLineItems_SalesTransactionIdServiceTypeId_Quantity_ResourceId,NONCLUSTERED,false,false,false,SalesTransactionId,1,false
fsp-165587,dbo,SalesTransactionLineItems,IDX_SalesTransactionLineItems_SalesTransactionIdServiceTypeId_Quantity_ResourceId,NONCLUSTERED,false,false,false,ServiceTypeId,2,false
fsp-165587,dbo,SalesTransactionLineItems,IDX_SalesTransactionLineItems_ServiceTypeId_SalesTransactionIdQuantityResourceId,NONCLUSTERED,false,false,false,Quantity,0,true
fsp-165587,dbo,SalesTransactionLineItems,IDX_SalesTransactionLineItems_ServiceTypeId_SalesTransactionIdQuantityResourceId,NONCLUSTERED,false,false,false,ResourceId,0,true
fsp-165587,dbo,SalesTransactionLineItems,IDX_SalesTransactionLineItems_ServiceTypeId_SalesTransactionIdQuantityResourceId,NONCLUSTERED,false,false,false,SalesTransactionId,0,true
fsp-165587,dbo,SalesTransactionLineItems,IDX_SalesTransactionLineItems_ServiceTypeId_SalesTransactionIdQuantityResourceId,NONCLUSTERED,false,false,false,ServiceTypeId,1,false
fsp-165587,dbo,SalesTransactionLineItems,ix_OperatorId_InvoiceId_Includes,NONCLUSTERED,false,false,false,SalesTransactionId,0,true
fsp-165587,dbo,SalesTransactionLineItems,ix_OperatorId_InvoiceId_Includes,NONCLUSTERED,false,false,false,OperatorId,1,false
fsp-165587,dbo,SalesTransactionLineItems,ix_OperatorId_InvoiceId_Includes,NONCLUSTERED,false,false,false,InvoiceId,2,false
fsp-165587,dbo,SalesTransactionLineItems,ix_ReturnAgainstSalesTransactionId_Includes,NONCLUSTERED,false,false,false,LineItemId,0,true
fsp-165587,dbo,SalesTransactionLineItems,ix_ReturnAgainstSalesTransactionId_Includes,NONCLUSTERED,false,false,false,ReturnAgainstSalesTransactionId,1,false
fsp-165587,dbo,SalesTransactionLineItems,PK_SalesTransactionLineItems,CLUSTERED,true,true,false,_RowNumber,1,false
fsp-165587,dbo,SalesTransactionLineItems,UK_SalesTransactionLineItems,NONCLUSTERED,true,false,true,OperatorId,1,false
fsp-165587,dbo,SalesTransactionLineItems,UK_SalesTransactionLineItems,NONCLUSTERED,true,false,true,SalesTransactionId,2,false
fsp-165587,dbo,SalesTransactionLineItems,UK_SalesTransactionLineItems,NONCLUSTERED,true,false,true,LineItemId,3,false
fsp-165587,dbo,SalesTransactionLineItemsDeleted,PK_SalesTransactionLineItemsDeleted,CLUSTERED,true,true,false,_RowNumber,1,false
fsp-165587,dbo,SalesTransactionLineItemsDeleted,UK_SalesTransactionLineItemsDeleted,NONCLUSTERED,true,false,true,OperatorId,1,false
fsp-165587,dbo,SalesTransactionLineItemsDeleted,UK_SalesTransactionLineItemsDeleted,NONCLUSTERED,true,false,true,SalesTransactionId,2,false
fsp-165587,dbo,SalesTransactionLineItemsDeleted,UK_SalesTransactionLineItemsDeleted,NONCLUSTERED,true,false,true,LineItemId,3,false
fsp-165587,dbo,SalesTransactionPayments,IDX_SalesTransactionPayments_OperatorIdPaymentTypeIdSalesTransactionDate_SalesTransactionId,NONCLUSTERED,false,false,false,SalesTransactionId,0,true
fsp-165587,dbo,SalesTransactionPayments,IDX_SalesTransactionPayments_OperatorIdPaymentTypeIdSalesTransactionDate_SalesTransactionId,NONCLUSTERED,false,false,false,OperatorId,1,false
fsp-165587,dbo,SalesTransactionPayments,IDX_SalesTransactionPayments_OperatorIdPaymentTypeIdSalesTransactionDate_SalesTransactionId,NONCLUSTERED,false,false,false,PaymentTypeId,2,false
fsp-165587,dbo,SalesTransactionPayments,IDX_SalesTransactionPayments_OperatorIdPaymentTypeIdSalesTransactionDate_SalesTransactionId,NONCLUSTERED,false,false,false,SalesTransactionDate,3,false
fsp-165587,dbo,SalesTransactionPayments,IDX_SalesTransactionPayments_SalesTransactionIdPaymentTypeId,NONCLUSTERED,false,false,false,SalesTransactionId,1,false
