SchemaName,TableName,ColumnName,StatisticName,IsAutoCreated,IsUserCreated,LastUpdated
dbo,HistoricalTrainingSessionTimes,HistoricalTrainingSessionId,UK_HistoricalTrainingSessionTimes_HistoricalTrainingSessionIdFieldId,false,false,
dbo,HistoricalTrainingSessionTimes,OperatorId,nci_wi_HistoricalTrainingSessionTimes_B1E38BF7C36A4C2CA97ADECFF1E02B22,false,false,2025-10-04 12:08:57.520
dbo,HistoricalTrainingSessionTimes,TrainingSessionId,nci_wi_HistoricalTrainingSessionTimes_B1E38BF7C36A4C2CA97ADECFF1E02B22,false,false,2025-10-04 12:08:57.520
dbo,InstructionTypes,InstructionTypeId,PK_InstructionTypes,false,false,2023-08-28 23:06:02.587
dbo,InstructionTypes,OperatorId,_WA_Sys_00000002_7F4BDEC0,true,false,2025-09-26 09:33:50.573
dbo,InvoiceLocationPreferences,_RowNumber,PK_InvoiceLocationPreferences,false,false,2023-07-13 23:01:35.927
dbo,InvoiceLocationPreferences,OperatorId,_WA_Sys_00000002_35A7EF71,true,false,2025-07-30 09:32:21.960
dbo,InvoicingAccount,InvoicingAccountId,PK_InvoicingAccount,false,false,2023-07-13 23:01:35.847
dbo,InvoicingAccount,OperatorId,_WA_Sys_00000002_5CC1BC92,true,false,2025-10-20 09:45:54.117
dbo,InvoicingAccountPayments,_RowId,PK_InvoicingAccountPayments,false,false,2023-06-12 23:03:09.053
dbo,InvoicingAccountPayments,AccountPaymentId,UK_InvoicingAccountPayments,false,false,
dbo,InvoicingAccountPayments,OperatorId,_WA_Sys_00000003_06B7F65E,true,false,2025-06-21 09:16:49.217
dbo,LabelCategories,LabelCategoryGuid,IX_LabelCategories_LabelCategoryGuid_OperatorId,false,false,
dbo,LabelCategories,LabelCategoryId,PK_LabelCategories,false,false,
dbo,LabelCategories,OperatorId,IX_LabelCategories_LabelCategoryGuid_OperatorId,false,false,
dbo,LabelCategories,OperatorId,_WA_Sys_00000002_4A0EDAD1,true,false,2025-10-17 09:56:17.067
dbo,Labels,LabelGuid,IX_Labels_LabelGuid_OperatorId,false,false,
dbo,Labels,LabelId,PK_Labels,false,false,
dbo,Labels,OperatorId,IX_Labels_LabelGuid_OperatorId,false,false,
dbo,Labels,OperatorId,_WA_Sys_00000002_4ED38FEE,true,false,2025-10-19 09:47:19.337
dbo,LabelToRoleJoiner,LabelId,PK_LabelToRoleJoiner,false,false,
dbo,LabelToRoleJoiner,LabelId,IX_LabelToRoleJoiner_LabelId_OperatorId,false,false,
dbo,LabelToRoleJoiner,OperatorId,IX_LabelToRoleJoiner_LabelId_OperatorId,false,false,
dbo,LabelToRoleJoiner,OperatorId,PK_LabelToRoleJoiner,false,false,
dbo,LabelToRoleJoiner,OperatorId,IX_LabelToRoleJoiner_RoleId_OperatorId,false,false,
dbo,LabelToRoleJoiner,OperatorId,_WA_Sys_00000002_548C6944,true,false,2025-10-21 09:55:09.490
dbo,LabelToRoleJoiner,RoleId,PK_LabelToRoleJoiner,false,false,
dbo,LabelToRoleJoiner,RoleId,IX_LabelToRoleJoiner_RoleId_OperatorId,false,false,
dbo,LabelToUserJoiner,LabelId,PK_LabelToUserJoiner,false,false,
dbo,LabelToUserJoiner,LabelId,IX_LabelToUserJoiner_LabelId_OperatorId,false,false,
dbo,LabelToUserJoiner,OperatorId,IX_LabelToUserJoiner_LabelId_OperatorId,false,false,
dbo,LabelToUserJoiner,OperatorId,IX_LabelToUserJoiner_UserGuid_OperatorId,false,false,
dbo,LabelToUserJoiner,OperatorId,_WA_Sys_00000002_585CFA28,true,false,2025-10-21 09:54:43.033
dbo,LabelToUserJoiner,OperatorId,PK_LabelToUserJoiner,false,false,
dbo,LabelToUserJoiner,UserGuid,PK_LabelToUserJoiner,false,false,
dbo,LabelToUserJoiner,UserGuid,IX_LabelToUserJoiner_UserGuid_OperatorId,false,false,
dbo,LastFlightDates,_RowNumber,PK_LastFlightDate,false,false,2023-08-30 23:35:33.990
dbo,LastFlightDates,LastFlightDate,_WA_Sys_00000004_2077C861,true,false,2025-08-08 14:00:32.507
dbo,LastFlightDates,LastFlightDateWithInstruction,_WA_Sys_00000005_2077C861,true,false,2024-11-18 20:41:17.850
dbo,LastFlightDates,OperatorId,ix_OperatorID_UserID,false,false,2025-10-21 09:56:41.820
dbo,LastFlightDates,UserId,ix_OperatorID_UserID,false,false,2025-10-21 09:56:41.820
dbo,LastFlightDates,UserId,_WA_Sys_00000003_2077C861,true,false,2025-08-08 14:00:32.467
dbo,LastFlightDatesByMakeModel,_RowNumber,PK_LastFlightDateByMakeModel,false,false,2023-08-30 23:36:57.343
dbo,LastFlightDatesByMakeModel,MakeId,ix_OperatorId_UserID_MakeId_ModelID,false,false,2025-10-21 09:52:32.777
dbo,LastFlightDatesByMakeModel,ModelId,ix_OperatorId_UserID_MakeId_ModelID,false,false,2025-10-21 09:52:32.777
dbo,LastFlightDatesByMakeModel,OperatorId,ix_OperatorId_UserID_MakeId_ModelID,false,false,2025-10-21 09:52:32.777
dbo,LastFlightDatesByMakeModel,UserId,ix_OperatorId_UserID_MakeId_ModelID,false,false,2025-10-21 09:52:32.777
dbo,LastFlightDatesHistory,_RowNumber,PK_LastFlightDatesHistory,false,false,2023-08-30 23:34:22.260
dbo,LastFlightDatesHistory,OperatorId,IDX_LastFlightDatesHistory_OperatorIdUserId,false,false,2025-10-21 09:57:32.540
dbo,LastFlightDatesHistory,UserId,IDX_LastFlightDatesHistory_OperatorIdUserId,false,false,2025-10-21 09:57:32.540
dbo,LastFlightDatesLog,_RowNumber,PK_LastFlightDateLog,false,false,2023-08-30 23:30:51.757
dbo,LastFlightDatesLog,FlightRecordId,ix_OperatorId_UserId_FlightRecordId,false,false,2025-10-21 09:53:54.540
dbo,LastFlightDatesLog,HasInstruction,ix_OperatorId_UserId_MakeId_ModelId_HasInstruction_Includes,false,false,
dbo,LastFlightDatesLog,MakeId,ix_OperatorId_UserId_MakeId_ModelId_HasInstruction_Includes,false,false,
dbo,LastFlightDatesLog,ModelId,ix_OperatorId_UserId_MakeId_ModelId_HasInstruction_Includes,false,false,
dbo,LastFlightDatesLog,OperatorId,ix_OperatorId_UserId_MakeId_ModelId_HasInstruction_Includes,false,false,
dbo,LastFlightDatesLog,OperatorId,ix_OperatorId_UserId_FlightRecordId,false,false,2025-10-21 09:53:54.540
dbo,LastFlightDatesLog,UserId,ix_OperatorId_UserId_FlightRecordId,false,false,2025-10-21 09:53:54.540
dbo,LastFlightDatesLog,UserId,ix_OperatorId_UserId_MakeId_ModelId_HasInstruction_Includes,false,false,
dbo,LessonGrades,_RowId,PK_LessonGrades,false,false,2024-12-06 15:13:38.847
dbo,LessonGrades,CourseId,nci_wi_LessonGrades_130DCE20FE639D9CEE706D26BFF1C68F,false,false,2025-10-21 12:08:39.963
dbo,LessonGrades,CourseId,nci_wi_LessonGrades_A34ED4A0CA08290CD1FF7B03411DC997,false,false,2025-03-12 21:13:08.550
dbo,LessonGrades,DefaultLowestPassingGrade,nci_wi_LessonGrades_130DCE20FE639D9CEE706D26BFF1C68F,false,false,2025-10-21 12:08:39.963
dbo,LessonGrades,DefaultLowestPassingGrade,nci_wi_LessonGrades_A34ED4A0CA08290CD1FF7B03411DC997,false,false,2025-03-12 21:13:08.550
dbo,LessonGrades,LessonGradeId,UK_LessonGrades_LessonGradeId,false,false,2024-12-06 15:13:00.297
dbo,LessonGrades,LessonGradeScaleId,nci_wi_LessonGrades_130DCE20FE639D9CEE706D26BFF1C68F,false,false,2025-10-21 12:08:39.963
dbo,LessonGrades,OperatorId,nci_wi_LessonGrades_130DCE20FE639D9CEE706D26BFF1C68F,false,false,2025-10-21 12:08:39.963
dbo,LessonGradeScales,_RowId,PK_LessonGradeScales,false,false,2023-08-30 23:01:15.520
dbo,LessonGradeScales,CourseId,UK_LessonGradeScales_CourseId_Name,false,false,
dbo,LessonGradeScales,LessonGradeScaleId,UK_LessonGradeScales_LessonGradeScaleId,false,false,
dbo,LessonGradeScales,Name,UK_LessonGradeScales_CourseId_Name,false,false,
dbo,LessonGradeScales,OperatorId,_WA_Sys_00000004_73DA2C14,true,false,2025-10-21 12:08:41.073
dbo,LessonNames,_RowNumber,PK_LessonNames,false,false,2023-08-30 23:33:13.080
dbo,LessonNames,CourseId,UK_LessonNames_OperatorId_CourseId_LessonId,false,false,2025-10-21 09:52:20.840
dbo,LessonNames,LessonId,UK_LessonNames_OperatorId_CourseId_LessonId,false,false,2025-10-21 09:52:20.840
dbo,LessonNames,LessonId,dbo.IDX_LessonNames_LessonId_NameIsStageCheckStageCheckName,false,false,
dbo,LessonNames,OperatorId,UK_LessonNames_OperatorId_CourseId_LessonId,false,false,2025-10-21 09:52:20.840
dbo,Lessons,_RowId,PK_Lessons,false,false,2024-12-06 14:27:50.793
dbo,Lessons,CourseId,nci_wi_Lessons_4180C49827CE7B12713F77D9D35BCF5E,false,false,2024-12-05 17:28:56.340
dbo,Lessons,CourseId,ix_Lessons_CourseId_OperatorId_Status,false,false,2025-03-12 21:03:34.000
dbo,Lessons,CourseId,nci_msft_1_Lessons_AFD86E8DE4AE7C4D47CBD9C322998075,false,false,2025-03-12 21:03:35.820
dbo,Lessons,LessonId,UK_Lessons_LessonId,false,false,2024-12-06 14:27:46.590
dbo,Lessons,OperatorId,nci_wi_Lessons_4180C49827CE7B12713F77D9D35BCF5E,false,false,2024-12-05 17:28:56.340
dbo,Lessons,OperatorId,ix_Lessons_CourseId_OperatorId_Status,false,false,2025-03-12 21:03:34.000
dbo,Lessons,OperatorId,_WA_Sys_00000006_0CA5D9DE,true,false,2025-10-21 12:08:49.090
dbo,Lessons,OperatorId,nci_msft_1_Lessons_AFD86E8DE4AE7C4D47CBD9C322998075,false,false,2025-03-12 21:03:35.820
dbo,Lessons,Order,nci_wi_Lessons_6156E80F6607D6D9B51E9C5F501A421F,false,false,2024-12-05 17:28:56.360
dbo,Lessons,PhaseId,nci_wi_Lessons_4180C49827CE7B12713F77D9D35BCF5E,false,false,2024-12-05 17:28:56.340
dbo,Lessons,PhaseId,nci_wi_Lessons_6156E80F6607D6D9B51E9C5F501A421F,false,false,2024-12-05 17:28:56.360
dbo,Lessons,StageId,nci_wi_Lessons_4180C49827CE7B12713F77D9D35BCF5E,false,false,2024-12-05 17:28:56.340
dbo,Lessons,Status,ix_Lessons_CourseId_OperatorId_Status,false,false,2025-03-12 21:03:34.000
dbo,Lessons,Status,nci_msft_1_Lessons_AFD86E8DE4AE7C4D47CBD9C322998075,false,false,2025-03-12 21:03:35.820
dbo,LessonTasks,_RowId,PK_LessonTasks,false,false,2024-12-05 21:50:41.817
dbo,LessonTasks,CourseId,IDX_LessonTasks_HeadingId_CourseId_OperatorId_LessonId_CourseTaskId,false,false,2024-12-05 21:50:41.907
dbo,LessonTasks,CourseId,Idx_LessonTasks_OperatorIdCourseIdLessonId,false,false,2025-03-12 09:11:17.207
dbo,LessonTasks,CourseId,_WA_Sys_00000003_20ACD28B,true,false,2024-12-05 21:50:43.480
dbo,LessonTasks,CourseId,nci_wi_LessonTasks_C6CDCE128D520B5F5AA9490133CE2923,false,false,2025-10-21 12:08:46.493
dbo,LessonTasks,CourseTaskId,IDX_LessonTasks_HeadingId_CourseId_OperatorId_LessonId_CourseTaskId,false,false,2024-12-05 21:50:41.907
dbo,LessonTasks,CourseTaskId,IDX_LessonTasks_CourseTaskId,false,false,2024-12-05 21:50:41.383
dbo,LessonTasks,HeadingId,IDX_LessonTasks_HeadingId_CourseId_OperatorId_LessonId_CourseTaskId,false,false,2024-12-05 21:50:41.907
dbo,LessonTasks,HeadingId,nci_wi_LessonTasks_C6CDCE128D520B5F5AA9490133CE2923,false,false,2025-10-21 12:08:46.493
dbo,LessonTasks,LessonId,Idx_LessonTasks_OperatorIdCourseIdLessonId,false,false,2025-03-12 09:11:17.207
dbo,LessonTasks,LessonId,IDX_LessonTasks_LessonId,false,false,2024-12-05 21:50:43.533
dbo,LessonTasks,LessonId,IDX_LessonTasks_HeadingId_CourseId_OperatorId_LessonId_CourseTaskId,false,false,2024-12-05 21:50:41.907
dbo,LessonTasks,LessonTaskId,UK_LessonTasks_LessonTaskId,false,false,2024-12-05 21:50:43.593
dbo,LessonTasks,OperatorId,Idx_LessonTasks_OperatorIdCourseIdLessonId,false,false,2025-03-12 09:11:17.207
dbo,LessonTasks,OperatorId,IDX_LessonTasks_HeadingId_CourseId_OperatorId_LessonId_CourseTaskId,false,false,2024-12-05 21:50:41.907
dbo,LessonTasks,OperatorId,nci_wi_LessonTasks_C6CDCE128D520B5F5AA9490133CE2923,false,false,2025-10-21 12:08:46.493
dbo,LessonTrackedTimeFields,_RowId,PK_LessonTrackedTimeFields,false,false,2023-08-30 23:01:28.973
dbo,LessonTrackedTimeFields,CourseId,nci_wi_LessonTrackedTimeFields_8CDAAADE5013E8E9AEDEDB7323AB1AB9,false,false,2024-12-05 21:52:17.760
dbo,LessonTrackedTimeFields,FieldId,nci_wi_LessonTrackedTimeFields_79B1BEEF11F63E3A2E5CA4F374AF21D4,false,false,2024-12-05 21:52:17.857
dbo,LessonTrackedTimeFields,FieldId,ix_LessonTrackedTimeFields_LessonId_OperatorId_FieldId,false,false,2025-03-12 21:13:09.357
dbo,LessonTrackedTimeFields,LessonId,ix_LessonTrackedTimeFields_LessonId_OperatorId_FieldId,false,false,2025-03-12 21:13:09.357
dbo,LessonTrackedTimeFields,LessonId,nci_wi_LessonTrackedTimeFields_79B1BEEF11F63E3A2E5CA4F374AF21D4,false,false,2024-12-05 21:52:17.857
dbo,LessonTrackedTimeFields,OperatorId,nci_wi_LessonTrackedTimeFields_79B1BEEF11F63E3A2E5CA4F374AF21D4,false,false,2024-12-05 21:52:17.857
dbo,LessonTrackedTimeFields,OperatorId,_WA_Sys_00000006_3A6CA48E,true,false,2025-10-21 12:08:41.707
dbo,LessonTrackedTimeFields,OperatorId,ix_LessonTrackedTimeFields_LessonId_OperatorId_FieldId,false,false,2025-03-12 21:13:09.357
dbo,LessonTrackedTimeFields,OperatorId,nci_wi_LessonTrackedTimeFields_8CDAAADE5013E8E9AEDEDB7323AB1AB9,false,false,2024-12-05 21:52:17.760
dbo,MaintenanceReminderResolutions,_RowId,PK_MaintenanceReminderResolutions,false,false,2023-08-30 23:44:19.060
dbo,MaintenanceReminderResolutions,OperatorId,_WA_Sys_00000003_5C0D8F7B,true,false,2025-10-21 09:53:16.517
dbo,MaintenanceReminderResolutions,ResolutionId,UK_MaintenanceReminderResolutions_ResolutionId,false,false,
dbo,MaintenanceReminders,_RowId,PK_MaintenanceReminders,false,false,2023-08-30 23:44:06.610
dbo,MaintenanceReminders,Active,ix_OperatorId_Active_ReminderStatus_Includes,false,false,2025-10-21 09:53:00.820
dbo,MaintenanceReminders,Active,ix_OperatorId_Active_ReminderStatus_Includes_TemplateID_AircraftID,false,false,2024-12-06 15:33:14.170
dbo,MaintenanceReminders,Active,ix_OperatorId_AircraftId_Active_Includes,false,false,2024-12-06 15:33:14.190
dbo,MaintenanceReminders,Active,ix_OperatorId_TemplateId_Active_Misconfigured,false,false,2024-12-06 15:33:14.220
dbo,MaintenanceReminders,AircraftId,ix_OperatorId_AircraftId_Active_Includes,false,false,2024-12-06 15:33:14.190
dbo,MaintenanceReminders,AircraftId,_WA_Sys_00000005_6B44E613,true,false,2024-12-06 15:33:14.160
dbo,MaintenanceReminders,Misconfigured,ix_OperatorId_TemplateId_Active_Misconfigured,false,false,2024-12-06 15:33:14.220
dbo,MaintenanceReminders,OperatorId,ix_OperatorId_TemplateId_Active_Misconfigured,false,false,2024-12-06 15:33:14.220
dbo,MaintenanceReminders,OperatorId,UK_MaintenanceReminders,false,false,2024-12-06 15:33:14.207
dbo,MaintenanceReminders,OperatorId,ix_OperatorId_Active_ReminderStatus_Includes_TemplateID_AircraftID,false,false,2024-12-06 15:33:14.170
dbo,MaintenanceReminders,OperatorId,ix_OperatorId_AircraftId_Active_Includes,false,false,2024-12-06 15:33:14.190
dbo,MaintenanceReminders,OperatorId,ix_OperatorId_Active_ReminderStatus_Includes,false,false,2025-10-21 09:53:00.820
dbo,MaintenanceReminders,ReminderId,UK_MaintenanceReminders,false,false,2024-12-06 15:33:14.207
dbo,MaintenanceReminders,ReminderStatus,ix_OperatorId_Active_ReminderStatus_Includes_TemplateID_AircraftID,false,false,2024-12-06 15:33:14.170
dbo,MaintenanceReminders,ReminderStatus,ix_OperatorId_Active_ReminderStatus_Includes,false,false,2025-10-21 09:53:00.820
dbo,MaintenanceReminders,TemplateId,ix_OperatorId_TemplateId_Active_Misconfigured,false,false,2024-12-06 15:33:14.220
dbo,MaintenanceReminderTemplates,_RowId,PK_MaintenanceReminderTemplates,false,false,2023-09-05 23:29:29.780
dbo,MaintenanceReminderTemplates,OperatorId,UK_MaintenanceReminderTemplates,false,false,
dbo,MaintenanceReminderTemplates,OperatorId,_WA_Sys_00000003_69478F08,true,false,2025-10-20 09:48:23.113
dbo,MaintenanceReminderTemplates,TemplateId,UK_MaintenanceReminderTemplates,false,false,
dbo,MassEmailAttachments,_rowId,PK_MassEmailAttachments,false,false,2023-09-12 23:23:48.370
dbo,MassEmailAttachments,OperatorId,_WA_Sys_00000003_63F8CA06,true,false,2025-10-21 09:52:20.970
dbo,MassEmailPeopleGroupIds,_RowId,PK_MassEmailPeopleGroupIds,false,false,2023-08-30 23:34:42.347
dbo,MassEmailPeopleGroupIds,OperatorId,_WA_Sys_00000002_13A7DD28,true,false,2025-10-20 09:47:32.870
dbo,MassEmailRoleIds,_RowId,PK_MassEmailRoleIds,false,false,2023-08-30 23:36:15.163
dbo,MassEmailRoleIds,MassEmailId,UK_MassEmailRoleIds_MassEmailId_RoleId,false,false,
dbo,MassEmailRoleIds,OperatorId,_WA_Sys_00000005_490FC9A0,true,false,2025-10-21 09:52:42.383
dbo,MassEmailRoleIds,RoleId,UK_MassEmailRoleIds_MassEmailId_RoleId,false,false,
dbo,MassEmails,_rowId,PK_MassEmails,false,false,2023-08-31 23:23:15.623
dbo,MassEmails,MassEmailId,UK_MassEmails_MassEmailId,false,false,
dbo,MassEmails,OperatorId,_WA_Sys_00000003_76D69450,true,false,2025-10-21 09:52:48.880
dbo,MassEmailUserIds,_RowId,PK_MassEmailUserIds,false,false,2023-08-30 23:37:08.553
dbo,MassEmailUserIds,MassEmailId,UK_MassEmailUserIds_MassEmailId_UserId,false,false,
dbo,MassEmailUserIds,OperatorId,_WA_Sys_00000005_164F3FA9,true,false,2025-10-21 09:53:37.947
dbo,MassEmailUserIds,UserId,UK_MassEmailUserIds_MassEmailId_UserId,false,false,
dbo,MeetingRooms,_RowNumber,PK_MeetingRooms,false,false,2023-07-13 23:04:13.640
dbo,MeetingRooms,MeetingRoomId,_WA_Sys_00000002_36BC0F3B,true,false,2024-12-05 17:13:21.063
dbo,MeetingRooms,OperatorId,_WA_Sys_00000003_36BC0F3B,true,false,2025-10-20 09:47:26.853
dbo,MembershipSettings,_RowNumber,PK_MembershipSettings,false,false,
dbo,MembershipSettings,OperatorId,_WA_Sys_00000002_47E69B3D,true,false,2025-05-06 09:12:34.137
dbo,MembershipSubscriptions,_RowNumber,PK_MembershipSubscriptions,false,false,
dbo,MembershipSubscriptions,OperatorId,_WA_Sys_00000003_5614BF03,true,false,2025-10-21 09:52:27.070
dbo,MembershipSubscriptionsHistory,_RowNumber,PK_MembershipSubscriptionsHistory,false,false,
dbo,MembershipSubscriptionsHistory,OperatorId,_WA_Sys_00000002_002AF460,true,false,2025-10-21 09:54:31.020
dbo,MeterRecordSegments,_RowId,PK__MeterRec__94D7B0A4B23CE40E,false,false,2023-08-30 23:46:46.020
dbo,MeterRecordSegments,OperatorId,_WA_Sys_00000002_072CF7AA,true,false,2025-10-21 09:53:20.527
dbo,OperatorAirportIdentifiers,_RowId,PK_OperatorAirportIdentifiers,false,false,2023-09-08 23:01:24.850
dbo,OperatorAirportIdentifiers,AirportId,UK_OperatorAirportIdentifiers_OperatorIdAirportId,false,false,2025-10-04 12:07:22.757
dbo,OperatorAirportIdentifiers,OperatorId,UK_OperatorAirportIdentifiers_OperatorIdAirportId,false,false,2025-10-04 12:07:22.757
dbo,OperatorSettings,_RowNumber,PK_CompanySettings,false,false,2023-07-13 23:04:39.693
dbo,OperatorSettings,OperatorId,ix_OperatorId_Includes,false,false,2025-06-22 09:31:31.910
dbo,Parts,_RowId,PK_Parts,false,false,2023-08-30 23:01:26.477
dbo,Parts,CourseId,nci_wi_Parts_191F447189545FC75A4BA46CBF69623A,false,false,2025-03-12 21:13:09.537
dbo,Parts,LessonId,nci_wi_Parts_191F447189545FC75A4BA46CBF69623A,false,false,2025-03-12 21:13:09.537
dbo,Parts,OperatorId,nci_wi_Parts_191F447189545FC75A4BA46CBF69623A,false,false,2025-03-12 21:13:09.537
dbo,Parts,OperatorId,_WA_Sys_00000004_505BE5AD,true,false,2025-10-21 12:08:48.107
dbo,Parts,PartId,UK_Parts_PartId,false,false,
dbo,PeopleGroupActivityTypes,_RowNumber,PK_PeopleGroupActivityTypes,false,false,
dbo,PeopleGroups,_RowNumber,PK_PeopleGroups,false,false,2023-08-31 23:23:58.727
dbo,PeopleGroups,OperatorId,_WA_Sys_00000002_6A5BAED2,true,false,2025-10-21 09:52:28.887
dbo,PeopleGroups,PeopleGroupId,_WA_Sys_00000003_6A5BAED2,true,false,2024-12-06 13:56:47.860
dbo,PersonNotes,CompanyId,_WA_Sys_00000002_07EC11B9,true,false,2025-10-21 09:54:04.180
dbo,PersonNotes,PersonNoteId,PK_PersonNotes,false,false,2023-08-30 23:36:13.320
dbo,Phases,_RowId,PK_Phases,false,false,2024-12-05 17:29:43.277
dbo,Phases,CourseId,nci_wi_Phases_63B661663F46C4D0137F4C76C60099B6,false,false,2025-03-12 21:13:09.967
dbo,Phases,OperatorId,nci_wi_Phases_63B661663F46C4D0137F4C76C60099B6,false,false,2025-03-12 21:13:09.967
dbo,Phases,OperatorId,_WA_Sys_00000005_627A95E8,true,false,2025-10-21 12:08:45.697
dbo,Phases,PhaseId,UK_Phases_PhaseId,false,false,2024-12-05 17:29:43.260
dbo,Phases,StageId,_WA_Sys_00000003_627A95E8,true,false,2023-05-25 16:18:20.120
dbo,Phases,StageId,nci_wi_Phases_63B661663F46C4D0137F4C76C60099B6,false,false,2025-03-12 21:13:09.967
dbo,PhaseTrackedTimeFields,_RowId,PK_PhaseTrackedTimeFields,false,false,2023-08-31 23:00:59.540
dbo,PhaseTrackedTimeFields,CourseId,nci_wi_PhaseTrackedTimeFields_8D499FE92D0DD8A350AE4B1C9C5264F9,false,false,2025-03-12 21:13:09.697
dbo,PhaseTrackedTimeFields,FieldId,nci_wi_PhaseTrackedTimeFields_8D499FE92D0DD8A350AE4B1C9C5264F9,false,false,2025-03-12 21:13:09.697
dbo,PhaseTrackedTimeFields,OperatorId,_WA_Sys_00000005_6DEC4894,true,false,2025-10-21 12:08:53.977
dbo,PhaseTrackedTimeFields,OperatorId,nci_wi_PhaseTrackedTimeFields_8D499FE92D0DD8A350AE4B1C9C5264F9,false,false,2025-03-12 21:13:09.697
dbo,PhaseTrackedTimeFields,PhaseId,nci_wi_PhaseTrackedTimeFields_8D499FE92D0DD8A350AE4B1C9C5264F9,false,false,2025-03-12 21:13:09.697
dbo,PhotoIds,_RowId,PK_PhotoIds,false,false,2023-08-30 23:37:46.583
dbo,PhotoIds,OperatorId,_WA_Sys_00000003_20B7BF83,true,false,2025-10-21 09:55:07.070
dbo,PilotMedicalCertificate,CompanyId,_WA_Sys_00000002_54376389,true,false,2025-10-21 09:55:41.047
dbo,PilotMedicalCertificate,PilotId,PK_PilotMedicalCertificate,false,false,2023-08-30 23:36:23.297
dbo,ProfileDocumentation,_RowId,PK_ProfileDocumentation,false,false,2023-08-24 23:23:27.667
dbo,ProfileDocumentation,_RowId,UK_ProfileDocumentation_ProfileDocumentationId,false,false,
dbo,ProfileDocumentation,CompanyId,UK_ProfileDocumentation_CompanyIdProfileDocumentationTypeId,false,false,2025-10-14 09:44:22.937
dbo,ProfileDocumentation,DocumentationTypeId,UK_ProfileDocumentation_CompanyIdProfileDocumentationTypeId,false,false,2025-10-14 09:44:22.937
dbo,ProfileDocumentationExpiration,_RowId,PK_ProfileDocumentationExpiration,false,false,2023-08-30 23:33:28.463
dbo,ProfileDocumentationExpiration,OperatorId,IDX_ProfileDocumentationExpiration_OperatorIdUserId,false,false,2025-10-21 09:52:13.703
dbo,ProfileDocumentationExpiration,ProfileDocumentationExpirationId,IDX_ProfileDocumentationExpiration_ProfileDocumentationExpirationId,false,false,
dbo,ProfileDocumentationExpiration,UserId,IDX_ProfileDocumentationExpiration_OperatorIdUserId,false,false,2025-10-21 09:52:13.703
dbo,QBDAccounts,_RowNumber,PK_QBDAccounts,false,false,
dbo,QBDCustomers,_RowNumber,PK_QBDCustomers,false,false,
dbo,QBDPaymentMethods,_RowNumber,PK_QBDPaymentMethods,false,false,
dbo,QBDProducts,_RowNumber,PK_QBDProducts,false,false,
dbo,QBDSalesTaxes,_RowNumber,PK_QBDSalesTaxes,false,false,
dbo,QBDTaxReferences,_RowNumber,PK_QBDTaxReferences,false,false,
dbo,QuickFilters,CompanyId,UK_QuickFilters_CompanyId_UserId,false,false,
dbo,QuickFilters,RowId,PK_QuickFilters,false,false,
dbo,QuickFilters,UserId,UK_QuickFilters_CompanyId_UserId,false,false,
dbo,RemovedReservationTrainingSessions,_RowNumber,PK_RemovedReservationTrainingSessions,false,false,2023-08-30 23:21:04.363
dbo,RemovedReservationTrainingSessions,OperatorId,_WA_Sys_00000003_6E765879,true,false,2025-10-21 09:53:06.493
dbo,ReservationInvoices,_RowNumber,PK_ReservationInvoices,false,false,2023-08-30 23:19:13.443
dbo,ReservationInvoices,OperatorId,_WA_Sys_00000003_1F198FD4,true,false,2025-10-21 09:53:18.833
dbo,ReservationInvoices,ReservationId,dbo.IDX_ReservationInvoices_ReservationId,false,false,
dbo,ReservationTrainingSessions,_RowNumber,PK_ReservationTrainingSessions,false,false,2023-08-30 23:19:49.933
dbo,ReservationTrainingSessions,OperatorId,dbo.IDX_ReservationTrainingSessions_ReservationIdOperatorId,false,false,
dbo,ReservationTrainingSessions,OperatorId,_WA_Sys_00000003_084B3915,true,false,2025-10-21 09:53:30.833
dbo,ReservationTrainingSessions,ReservationId,dbo.IDX_ReservationTrainingSessions_ReservationIdOperatorId,false,false,
dbo,ReservationTypeCustomProfileDocumentationChecks,_RowId,PK_ReservationTypeCustomProfileDocumentationChecks,false,false,2023-09-14 23:16:49.313
dbo,ReservationTypeCustomProfileDocumentationChecks,ActivityRole,UK_ReservationTypeCustomProfileDocumentationChecks_ReservationTypeIdCompanyIdActivityRoleCustomProfileDocumentation,false,false,
dbo,ReservationTypeCustomProfileDocumentationChecks,CompanyId,_WA_Sys_00000003_7C8F6DA6,true,false,2025-10-21 09:51:42.957
dbo,ReservationTypeCustomProfileDocumentationChecks,CompanyId,UK_ReservationTypeCustomProfileDocumentationChecks_ReservationTypeIdCompanyIdActivityRoleCustomProfileDocumentation,false,false,
dbo,ReservationTypeCustomProfileDocumentationChecks,CustomProfileDocumentationId,UK_ReservationTypeCustomProfileDocumentationChecks_ReservationTypeIdCompanyIdActivityRoleCustomProfileDocumentation,false,false,
dbo,ReservationTypeCustomProfileDocumentationChecks,ReservationTypeId,UK_ReservationTypeCustomProfileDocumentationChecks_ReservationTypeIdCompanyIdActivityRoleCustomProfileDocumentation,false,false,
dbo,ReservationTypeInstructionTypes,_RowNumber,PK_ReservationTypeInstructionTypes,false,false,2023-08-30 23:45:05.607
dbo,ReservationTypeInstructionTypes,OperatorId,ix_OperatorId,false,false,2025-10-21 09:56:06.610
